time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,1.2338870618,0.904815650682,16.1101050715,0.196851100471,6.1393352049,0.0,1.72349760262,1.47504502016,4.66380778251,0.235079000822,-0.0945827080924,0.0,428.09784586520897,427.3791379514399,426.9252370231516,428.00222673304194
2.2200000000000015,1.34013489823,0.997218112985,16.3916277697,0.210904646147,6.13390364992,0.0,1.81854618415,1.60626111183,4.71947377039,0.232465853836,-0.0834503831802,0.0,453.190462391005,454.07776042516133,452.8367925921838,452.68006830964924
2.2800000000000016,1.45155082249,1.09687022026,16.6723183319,0.224975808084,6.12843978472,0.0,1.89571040757,1.7165308191,4.63673374277,0.238331807297,-0.114111343063,0.0,409.6277869240182,406.883194618036,408.3566156658617,408.9396362326714
2.3400000000000016,1.56840080041,1.20437881982,16.9524360403,0.239941750417,6.12134460056,0.0,1.99986467995,1.86833736123,4.69953533133,0.265461686623,-0.128175917252,0.0,458.7995442509162,457.6690990136694,456.26429668445144,458.4847762545453
2.4000000000000017,1.69127720519,1.32075336137,17.2340856385,0.255720294366,6.11342191118,0.0,2.09663452573,2.01206045341,4.68808167239,0.257485664521,-0.141183066019,0.0,436.40677206437505,435.3029726032144,435.95292462101327,435.3570009785271
2.4600000000000017,1.81957024064,1.44523212285,17.5120043586,0.271204131037,6.10535563728,0.0,2.18040846472,2.13832097794,4.57566761026,0.259193670477,-0.123551369061,0.0,400.78956196070595,402.37015554795926,402.27364554668964,402.5028890877127
2.520000000000002,1.95350147718,1.57824553668,17.7857617615,0.28650947641,6.09815195462,0.0,2.28451974342,2.29661607512,4.54886506083,0.245288959167,-0.113868973859,0.0,431.8879171789217,432.69043368143724,434.0131060213495,432.9112924823929
2.580000000000002,2.09333176764,1.72029573997,18.0554526521,0.301204697841,6.09188093748,0.0,2.37695778055,2.43940847784,4.44054795811,0.244174359605,-0.0904117006194,0.0,404.0423561432924,406.141010766638,406.1912877554196,406.1575295775616
2.640000000000002,2.2388764538,1.87124314367,18.3189835141,0.31598688313,6.08656090565,0.0,2.47490438901,2.5931870806,4.34344185332,0.250426053942,-0.0853906375101,0.0,410.02509958753444,410.46374317296545,410.37587237934235,410.99667240405296
2.700000000000002,2.39125196558,2.0330019987,18.5807876722,0.330920561168,6.08119193396,0.0,2.60460795191,2.79987233125,4.38217553359,0.245648342734,-0.0992648845482,0.0,458.30582910379354,457.1950445490883,459.35327440252127,459.03408520212025
2.760000000000002,2.55166371976,2.20766913956,18.8455104627,0.345444052528,6.0750369775,0.0,2.74284137987,3.02339199584,4.44052910858,0.233705734591,-0.110210436463,0.0,468.16657915002634,467.3053852959597,467.8347782863069,466.9591117855497
2.820000000000002,2.71941620264,2.39428424131,19.1088702727,0.359220306786,6.06870311656,0.0,2.84934062197,3.197989587,4.33763731568,0.219810341212,-0.0976037744802,0.0,415.23023427377393,416.3242515640045,414.9219398848391,413.7564218292252
2.880000000000002,2.89509797381,2.59390161384,19.372180891,0.37257243017,6.06325494631,0.0,3.00701581497,3.45673004342,4.43766673853,0.227485002357,-0.079839283639,0.0,485.17941801213806,486.50524170538796,484.67860108447644,485.29959958730177
2.940000000000002,3.07949275349,2.80790725508,19.6378439792,0.386229727112,6.0597231151,0.0,3.13964026352,3.67760873191,4.41673465169,0.227892928717,-0.0342485906163,0.0,448.0029608044385,451.6922573758961,448.5579773439181,448.6420518259682
3.000000000000002,3.27323140726,3.03761412695,19.9076192542,0.400288334997,6.05832173094,0.0,3.3180562952,3.98007553342,4.57360763381,0.244753321686,-0.0075253241467,0.0,508.77822529408684,510.6881759736079,508.04965200796494,509.30402236242094
3.0600000000000023,3.47596764209,3.28281987456,20.1797685303,0.415152206685,6.05766070418,0.0,3.43969394849,4.1943245482,4.49726615042,0.253095264316,-0.0191211429481,0.0,437.89043197144633,436.92462828358595,435.8592092566455,436.61859179723064
3.1200000000000023,3.6857530259,3.54065570109,20.4462734177,0.43017017094,6.05682722873,0.0,3.5530931885,4.40106998515,4.38561400941,0.244036818155,-0.00507578196314,0.0,424.527148022757,425.7309995084497,426.96822190406857,426.2601390280983
3.1800000000000024,3.90218805717,3.81081737337,20.7054145717,0.444923299529,6.05618008242,0.0,3.66132309432,4.60513738201,4.25193584044,0.249340905531,-0.0257765192523,0.0,421.2071525073208,419.412701673818,417.6877529750282,418.2148409284321
3.2400000000000024,4.12539372934,4.09392777782,20.9575576599,0.459474251096,6.05552658991,0.0,3.7787658241,4.83263801681,4.15204362441,0.223212421828,0.00887279882577,0.0,431.9021233371401,434.81537185407103,433.9950094061982,431.8555648056023
3.3000000000000025,4.35563340135,4.39087149352,21.2036313571,0.472479640057,6.0565299359,0.0,3.89563319921,5.06612059354,4.04971647216,0.198981185505,0.0290338346005,0.0,432.95239146051097,434.64571755641254,435.35068411874886,433.36497501518824
3.3600000000000025,4.59329049216,4.70286588935,21.4452246124,0.483910121396,6.05847481569,0.0,4.02581574076,5.33413062788,4.0023895834,0.16252358252,0.0384381137146,0.0,455.83920699498213,456.59063540196126,456.6935167317406,453.80875596779634
3.4200000000000026,4.83815386001,5.02997227597,21.681810288,0.493561436567,6.06073656621,0.0,4.13593273055,5.56976967795,3.88336775646,0.157295500897,0.0361687517079,0.0,432.4291477523769,432.2386058143514,431.2597735738964,430.8433009535823
3.4800000000000026,5.08913981474,5.37041921967,21.9095654033,0.502892224884,6.06302297655,0.0,4.23000481502,5.77885966891,3.70840455677,0.151691562776,0.0417248347956,0.0,410.9214597529722,411.4146617285633,411.18301952089854,410.71113727620695
3.5400000000000027,5.34660634994,5.7254188809,22.1303053054,0.511775325439,6.06580950988,0.0,4.35168514119,6.05458962663,3.64877446515,0.139554152684,0.0545117638933,0.0,454.834392756393,455.85877514113287,455.2176204533507,454.2650251094798
3.6000000000000028,5.61125482052,6.09696685521,22.3472782395,0.519631131617,6.06926465998,0.0,4.46934325012,6.33039453109,3.58292532465,0.101880579248,0.0631148168874,0.0,454.8125640943469,455.5034394296981,455.7370168946816,452.7294722701111
3.660000000000003,5.88217565903,6.48353186795,22.5574966872,0.527165294968,6.07260348121,0.0,4.56093884137,6.55526263772,3.42431537852,0.151990030484,0.0333225777006,0.0,422.06934630621436,419.49157246106677,419.52901737649336,423.8724894743081
3.720000000000003,6.15920477276,6.88525355103,22.7609569159,0.535995357952,6.07476660979,0.0,4.6728839681,6.83546989428,3.35684541021,0.135182560666,0.0410167797778,0.0,455.27544245196947,455.89134792413574,457.51853825070333,456.197513069022
3.780000000000003,6.44255752684,7.3030726821,22.9590130179,0.543870047734,6.07773150421,0.0,4.77175211667,7.09185399405,3.24455559256,0.121911100914,0.0623970637508,0.0,440.95583375193064,442.7204781649879,441.7193249504317,440.63905707128947
3.840000000000003,6.73217681436,7.73735846674,23.1520302423,0.550729046846,6.08171742952,0.0,4.8815453311,7.38413247697,3.18857126264,0.0913762849451,0.0734756970637,0.0,463.6610427510719,464.53388231888465,464.06115611043634,461.6680469258494
3.900000000000003,7.02900301464,8.19108661787,23.3447244445,0.555941274999,6.08590419611,0.0,5.01171091699,7.73944682915,3.23321908863,0.0758592448834,0.0611187334911,0.0,500.89779141185545,500.0011956338288,500.80732266838913,499.6823571408276
3.960000000000003,7.33217271142,8.66258557963,23.5343692775,0.560133607625,6.08964254588,0.0,5.09348714042,7.97700390777,3.08829407728,0.053880011597,0.0645791658759,0.0,434.00730158728254,434.30062995182726,436.72653267045797,434.8925006640898
4.020000000000002,7.63996073683,9.14776526485,23.7144874051,0.563444686806,6.093979762,0.0,5.16569004348,8.19549396986,2.91596096043,0.0576730314039,0.0844160898724,0.0,423.6078461153156,425.3149902074423,423.3255053156658,423.6540828276493
4.080000000000001,7.95195792641,9.64593614167,23.8841940726,0.566727514996,6.09890847435,0.0,5.23373469661,8.41006046393,2.74129845576,0.048021640826,0.0771688419695,0.0,422.79113219368105,422.17188959491347,422.2403162633591,421.40873760273166
4.14,8.26864823536,10.1589918509,24.0467056399,0.569844641942,6.10348373303,0.0,5.32191327105,8.69120258799,2.67540337271,0.0588358811903,0.0743606242057,0.0,463.0445585822172,462.82785429467543,462.4408239956802,463.29374169006155
4.199999999999998,8.58964669981,10.686280025,24.2012664281,0.573360253787,6.10826230695,0.0,5.37764080347,8.88499392994,2.47717255459,0.0581045841935,0.0885288189382,0.0,412.24538300422654,413.50140143960596,412.0284691299222,411.9664737545346
4.259999999999997,8.91413967921,11.2259074149,24.3451716651,0.576887133012,6.1138901045,0.0,5.43824159047,9.10235966508,2.31997545865,0.0601010036876,0.10266095733,0.0,426.3459395155926,427.55982791737466,428.04496599985725,428.21743805903947
4.319999999999996,9.24335994676,11.782413404,24.485665878,0.580226809389,6.11970592383,0.0,5.53469160222,9.44684718387,2.36210447618,0.0448466213241,0.0818811050605,0.0,500.65873558228583,499.1508765180453,500.7183866861527,499.60879327514346
4.379999999999995,9.57737488381,12.3567495935,24.6244706202,0.58251952992,6.12491509918,0.0,5.59850155547,9.69714112504,2.2646989517,0.0196604282119,0.0952100580988,0.0,451.5586562262645,452.6389770642637,453.8716051665969,451.84565799037364
4.439999999999993,9.91494143515,12.9454850707,24.7566798893,0.583397144172,6.13050812264,0.0,5.65310198448,9.92684580976,2.14259941754,0.00194483245115,0.0889026187943,0.0,442.96118099660555,442.4493752748762,443.7995791257873,442.34251951865065
4.499999999999992,10.2560124576,13.5491542824,24.8835485792,0.584152287849,6.13639948005,0.0,5.71517935251,10.1946041223,2.08629454536,0.0281465093169,0.11221994161,0.0,465.406001391502,467.23555788483327,466.0150204812154,468.05919818496204
4.559999999999991,10.6000274142,14.1663944633,25.0034988203,0.586045446613,6.14360792811,0.0,5.75139961604,10.3798412618,1.9127682798,0.0376164120446,0.132531420695,0.0,420.897161188883,422.6655997730226,421.54148907493294,422.3597294438814
4.6199999999999894,10.9469790509,14.7982455315,25.1185074171,0.589242817832,6.15158830508,0.0,5.81252691206,10.6809479523,1.9202283957,0.0737482593145,0.133938491107,0.0,487.9366392497151,488.05624704255086,486.75226451922623,489.45096074708795
4.679999999999988,11.2970962718,15.4468261386,25.232088501,0.593334893153,6.16007697515,0.0,5.85705204341,10.9378487379,1.86550714684,0.0537966831802,0.153388894768,0.0,465.5690004201854,467.1061603827328,469.37375046301526,467.8254391320454
4.739999999999987,11.6494387397,16.109608301,25.3407151393,0.596689328056,6.16899391151,0.0,5.88679258999,11.1545150601,1.75562644142,0.0598240235525,0.136785216476,0.0,447.8324126857922,446.49974926319544,447.300649430768,447.7934854571473
4.799999999999986,12.0032157207,16.7844508945,25.4415257907,0.600003115952,6.1768437437,0.0,5.90507021987,11.3400244299,1.60523975019,0.0439440634279,0.114971190275,0.0,430.85899882139506,429.02612594010316,432.6424657451726,431.30496064727475
4.859999999999984,12.3580943541,17.4711201105,25.5345080629,0.602774059506,6.18345236721,0.0,5.9235487103,11.5484880223,1.49442603402,0.0503190400878,0.0981371237286,0.0,445.83877239868696,444.4713076942476,444.7788911437449,445.3021183911612
4.919999999999983,12.714275214,18.1720511828,25.6235683045,0.606625717376,6.18933413601,0.0,5.94838909961,11.8150424049,1.47372004869,0.0830224680708,0.0978134873809,0.0,477.99459402117407,477.9774196472467,477.07969818914404,479.57348145948464
4.979999999999982,13.071278245,18.8856524437,25.706718355,0.611191812263,6.19555035607,0.0,5.95124041533,11.9715896315,1.29849379421,0.0563345868345,0.113202125974,0.0,420.00659898388045,421.34952217201703,421.23016637657105,418.91969992411083
5.0399999999999805,13.4286766972,19.6107780506,25.7825440304,0.614658918156,6.20268031364,0.0,5.96129629354,12.1986532566,1.22893393568,0.0605377311014,0.128207666116,0.0,459.4033892268473,460.6041075721378,460.29034561574485,460.6251458529643
